Entity,Code,Date,Confirmed COVID-19 deaths per million people (deaths per million),Year,GDP per capita (international-$)
Algeria,DZA,"Apr 27, 2020",9.692,2017,13913.8393634819
Algeria,DZA,"Apr 28, 2020",9.852,2017,13913.8393634819
Algeria,DZA,"Apr 29, 2020",9.966,2017,13913.8393634819
Algeria,DZA,"Apr 30, 2020",10.125,2017,13913.8393634819
Algeria,DZA,"May 1, 2020",10.262,2017,13913.8393634819
Algeria,DZA,"May 2, 2020",10.33,2017,13913.8393634819
Algeria,DZA,"May 3, 2020",10.467,2017,13913.8393634819
Algeria,DZA,"May 4, 2020",10.558,2017,13913.8393634819
Algeria,DZA,"May 5, 2020",10.604,2017,13913.8393634819
Algeria,DZA,"May 6, 2020",10.718,2017,13913.8393634819
Algeria,DZA,"May 7, 2020",10.855,2017,13913.8393634819
Andorra,AND,"Mar 27, 2020",38.827,,
Andorra,AND,"Mar 28, 2020",38.827,,
Andorra,AND,"Mar 29, 2020",51.77,,
Andorra,AND,"Mar 30, 2020",77.655,,
Andorra,AND,"Mar 31, 2020",103.54,,
Andorra,AND,"Apr 1, 2020",155.31,,
Andorra,AND,"Apr 2, 2020",181.195,,
Andorra,AND,"Apr 3, 2020",194.137,,
Andorra,AND,"Apr 4, 2020",207.08,,
Andorra,AND,"Apr 5, 2020",220.022,,
Andorra,AND,"Apr 6, 2020",232.964,,
Andorra,AND,"Apr 7, 2020",271.792,,
Andorra,AND,"Apr 8, 2020",284.734,,
Andorra,AND,"Apr 9, 2020",297.677,,
Andorra,AND,"Apr 10, 2020",323.562,,
Andorra,AND,"Apr 11, 2020",336.504,,
Andorra,AND,"Apr 12, 2020",362.389,,
Andorra,AND,"Apr 13, 2020",375.332,,
Andorra,AND,"Apr 14, 2020",375.332,,
Andorra,AND,"Apr 15, 2020",401.217,,
Andorra,AND,"Apr 16, 2020",427.102,,
Andorra,AND,"Apr 17, 2020",427.102,,
Andorra,AND,"Apr 18, 2020",452.986,,
Andorra,AND,"Apr 19, 2020",452.986,,
Andorra,AND,"Apr 20, 2020",465.929,,
Andorra,AND,"Apr 21, 2020",465.929,,
Andorra,AND,"Apr 22, 2020",478.871,,
Andorra,AND,"Apr 23, 2020",478.871,,
Andorra,AND,"Apr 24, 2020",478.871,,
Andorra,AND,"Apr 25, 2020",517.699,,
Andorra,AND,"Apr 26, 2020",517.699,,
Andorra,AND,"Apr 27, 2020",517.699,,
Andorra,AND,"Apr 28, 2020",517.699,,
Andorra,AND,"Apr 29, 2020",530.641,,
Andorra,AND,"Apr 30, 2020",543.584,,
Andorra,AND,"May 1, 2020",543.584,,
Andorra,AND,"May 2, 2020",556.526,,
Andorra,AND,"May 3, 2020",569.469,,
Andorra,AND,"May 4, 2020",582.411,,
Andorra,AND,"May 5, 2020",582.411,,
Andorra,AND,"May 6, 2020",595.354,,
Andorra,AND,"May 7, 2020",595.354,,
Angola,AGO,"Dec 31, 2019",,2017,5819.49497145261
Angola,AGO,"Jan 1, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 2, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 3, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 4, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 5, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 6, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 7, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 8, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 9, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 10, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 11, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 12, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 13, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 14, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 15, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 16, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 17, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 18, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 19, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 20, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 21, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 22, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 23, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 24, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 25, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 26, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 27, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 28, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 29, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 30, 2020",,2017,5819.49497145261
Angola,AGO,"Jan 31, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 1, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 2, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 3, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 4, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 5, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 6, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 7, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 8, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 9, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 10, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 11, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 12, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 13, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 14, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 15, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 16, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 17, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 18, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 19, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 20, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 21, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 22, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 23, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 24, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 25, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 26, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 27, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 28, 2020",,2017,5819.49497145261
Angola,AGO,"Feb 29, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 1, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 2, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 3, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 4, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 5, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 6, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 7, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 8, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 9, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 10, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 11, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 12, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 13, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 14, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 15, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 16, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 17, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 18, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 19, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 20, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 21, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 22, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 23, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 24, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 25, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 26, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 27, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 28, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 29, 2020",,2017,5819.49497145261
Angola,AGO,"Mar 30, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Mar 31, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 1, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 2, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 3, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 4, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 5, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 6, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 7, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 8, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 9, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 10, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 11, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 12, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 13, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 14, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 15, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 16, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 17, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 18, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 19, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 20, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 21, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 22, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 23, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 24, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 25, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 26, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 27, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 28, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 29, 2020",0.061,2017,5819.49497145261
Angola,AGO,"Apr 30, 2020",0.061,2017,5819.49497145261
Angola,AGO,"May 1, 2020",0.061,2017,5819.49497145261
Angola,AGO,"May 2, 2020",0.061,2017,5819.49497145261
Angola,AGO,"May 3, 2020",0.061,2017,5819.49497145261
Angola,AGO,"May 4, 2020",0.061,2017,5819.49497145261
Angola,AGO,"May 5, 2020",0.061,2017,5819.49497145261
Angola,AGO,"May 6, 2020",0.061,2017,5819.49497145261
Angola,AGO,"May 7, 2020",0.061,2017,5819.49497145261
Antigua and Barbuda,ATG,"Dec 31, 2019",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 1, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 2, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 3, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 4, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 5, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 6, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 7, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 8, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 9, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 10, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 11, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 12, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 13, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 14, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 15, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 16, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 17, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 18, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 19, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 20, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 21, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 22, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 23, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 24, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 25, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 26, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 27, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 28, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 29, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 30, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Jan 31, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 1, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 2, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 3, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 4, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 5, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 6, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 7, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 8, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 9, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 10, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 11, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 12, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 13, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 14, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 15, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 16, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 17, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 18, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 19, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 20, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 21, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 22, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 23, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 24, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 25, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 26, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 27, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 28, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Feb 29, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 1, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 2, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 3, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 4, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 5, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 6, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 7, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 8, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 9, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 10, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 11, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 12, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 13, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 14, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 15, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 16, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 17, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 18, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 19, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 20, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 21, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 22, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 23, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 24, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 25, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 26, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 27, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 28, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 29, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 30, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Mar 31, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 1, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 2, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 3, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 4, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 5, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 6, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 7, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 8, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 9, 2020",,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 10, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 11, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 12, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 13, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 14, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 15, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 16, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 17, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 18, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 19, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 20, 2020",20.423,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 21, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 22, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 23, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 24, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 25, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 26, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 27, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 28, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 29, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"Apr 30, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"May 1, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"May 2, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"May 3, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"May 4, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"May 5, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"May 6, 2020",30.635,2017,21490.9426586166
Antigua and Barbuda,ATG,"May 7, 2020",30.635,2017,21490.9426586166
Arab World,,"Dec 31, 2019",,2017,15413.7919982717
Arab World,,"Jan 1, 2020",,2017,15413.7919982717
Arab World,,"Jan 2, 2020",,2017,15413.7919982717
Arab World,,"Jan 3, 2020",,2017,15413.7919982717
Arab World,,"Jan 4, 2020",,2017,15413.7919982717
Arab World,,"Jan 5, 2020",,2017,15413.7919982717
Arab World,,"Jan 6, 2020",,2017,15413.7919982717
Arab World,,"Jan 7, 2020",,2017,15413.7919982717
Arab World,,"Jan 8, 2020",,2017,15413.7919982717
Arab World,,"Jan 9, 2020",,2017,15413.7919982717
Arab World,,"Jan 10, 2020",,2017,15413.7919982717
Arab World,,"Jan 11, 2020",,2017,15413.7919982717
Arab World,,"Jan 12, 2020",,2017,15413.7919982717
Arab World,,"Jan 13, 2020",,2017,15413.7919982717
Arab World,,"Jan 14, 2020",,2017,15413.7919982717
Arab World,,"Jan 15, 2020",,2017,15413.7919982717
Arab World,,"Jan 16, 2020",,2017,15413.7919982717
Arab World,,"Jan 17, 2020",,2017,15413.7919982717
Arab World,,"Jan 18, 2020",,2017,15413.7919982717
Arab World,,"Jan 19, 2020",,2017,15413.7919982717
Arab World,,"Jan 20, 2020",,2017,15413.7919982717
Arab World,,"Jan 21, 2020",,2017,15413.7919982717
Arab World,,"Jan 22, 2020",,2017,15413.7919982717
Arab World,,"Jan 23, 2020",,2017,15413.7919982717
Arab World,,"Jan 24, 2020",,2017,15413.7919982717
Arab World,,"Jan 25, 2020",,2017,15413.7919982717
Arab World,,"Jan 26, 2020",,2017,15413.7919982717
Arab World,,"Jan 27, 2020",,2017,15413.7919982717
Arab World,,"Jan 28, 2020",,2017,15413.7919982717
Arab World,,"Jan 29, 2020",,2017,15413.7919982717
Arab World,,"Jan 30, 2020",,2017,15413.7919982717
Arab World,,"Jan 31, 2020",,2017,15413.7919982717
Arab World,,"Feb 1, 2020",,2017,15413.7919982717
Arab World,,"Feb 2, 2020",,2017,15413.7919982717
Arab World,,"Feb 3, 2020",,2017,15413.7919982717
Arab World,,"Feb 4, 2020",,2017,15413.7919982717
Arab World,,"Feb 5, 2020",,2017,15413.7919982717
Arab World,,"Feb 6, 2020",,2017,15413.7919982717
Arab World,,"Feb 7, 2020",,2017,15413.7919982717
Arab World,,"Feb 8, 2020",,2017,15413.7919982717
Arab World,,"Feb 9, 2020",,2017,15413.7919982717
Arab World,,"Feb 10, 2020",,2017,15413.7919982717
Arab World,,"Feb 11, 2020",,2017,15413.7919982717
Arab World,,"Feb 12, 2020",,2017,15413.7919982717
Arab World,,"Feb 13, 2020",,2017,15413.7919982717
Arab World,,"Feb 14, 2020",,2017,15413.7919982717
Arab World,,"Feb 15, 2020",,2017,15413.7919982717
Arab World,,"Feb 16, 2020",,2017,15413.7919982717
Arab World,,"Feb 17, 2020",,2017,15413.7919982717
Arab World,,"Feb 18, 2020",,2017,15413.7919982717
Arab World,,"Feb 19, 2020",,2017,15413.7919982717
Arab World,,"Feb 20, 2020",,2017,15413.7919982717
Arab World,,"Feb 21, 2020",,2017,15413.7919982717
Arab World,,"Feb 22, 2020",,2017,15413.7919982717
Arab World,,"Feb 23, 2020",,2017,15413.7919982717
Arab World,,"Feb 24, 2020",,2017,15413.7919982717
Arab World,,"Feb 25, 2020",,2017,15413.7919982717
Arab World,,"Feb 26, 2020",,2017,15413.7919982717
Arab World,,"Feb 27, 2020",,2017,15413.7919982717
Arab World,,"Feb 28, 2020",,2017,15413.7919982717
Arab World,,"Feb 29, 2020",,2017,15413.7919982717
Arab World,,"Mar 1, 2020",,2017,15413.7919982717
Arab World,,"Mar 2, 2020",,2017,15413.7919982717
Arab World,,"Mar 3, 2020",,2017,15413.7919982717
Arab World,,"Mar 4, 2020",,2017,15413.7919982717
Arab World,,"Mar 5, 2020",,2017,15413.7919982717
Arab World,,"Mar 6, 2020",,2017,15413.7919982717
Arab World,,"Mar 7, 2020",,2017,15413.7919982717
Arab World,,"Mar 8, 2020",,2017,15413.7919982717
Arab World,,"Mar 9, 2020",,2017,15413.7919982717
Arab World,,"Mar 10, 2020",,2017,15413.7919982717
Arab World,,"Mar 11, 2020",,2017,15413.7919982717
Arab World,,"Mar 12, 2020",,2017,15413.7919982717
Arab World,,"Mar 13, 2020",,2017,15413.7919982717
Arab World,,"Mar 14, 2020",,2017,15413.7919982717
Arab World,,"Mar 15, 2020",,2017,15413.7919982717
Arab World,,"Mar 16, 2020",,2017,15413.7919982717
Arab World,,"Mar 17, 2020",,2017,15413.7919982717
Arab World,,"Mar 18, 2020",,2017,15413.7919982717
Arab World,,"Mar 19, 2020",,2017,15413.7919982717
Arab World,,"Mar 20, 2020",,2017,15413.7919982717
Arab World,,"Mar 21, 2020",,2017,15413.7919982717
Arab World,,"Mar 22, 2020",,2017,15413.7919982717
Arab World,,"Mar 23, 2020",,2017,15413.7919982717
Arab World,,"Mar 24, 2020",,2017,15413.7919982717
Arab World,,"Mar 25, 2020",,2017,15413.7919982717
Arab World,,"Mar 26, 2020",,2017,15413.7919982717
Arab World,,"Mar 27, 2020",,2017,15413.7919982717
Arab World,,"Mar 28, 2020",,2017,15413.7919982717
Arab World,,"Mar 29, 2020",,2017,15413.7919982717
Arab World,,"Mar 30, 2020",,2017,15413.7919982717
Arab World,,"Mar 31, 2020",,2017,15413.7919982717
Arab World,,"Apr 1, 2020",,2017,15413.7919982717
Arab World,,"Apr 2, 2020",,2017,15413.7919982717
Arab World,,"Apr 3, 2020",,2017,15413.7919982717
Arab World,,"Apr 4, 2020",,2017,15413.7919982717
Arab World,,"Apr 5, 2020",,2017,15413.7919982717
Arab World,,"Apr 6, 2020",,2017,15413.7919982717
Arab World,,"Apr 7, 2020",,2017,15413.7919982717
Arab World,,"Apr 8, 2020",,2017,15413.7919982717
Arab World,,"Apr 9, 2020",,2017,15413.7919982717
Arab World,,"Apr 10, 2020",,2017,15413.7919982717
Arab World,,"Apr 11, 2020",,2017,15413.7919982717
Arab World,,"Apr 12, 2020",,2017,15413.7919982717
Arab World,,"Apr 13, 2020",,2017,15413.7919982717
Arab World,,"Apr 14, 2020",,2017,15413.7919982717
Arab World,,"Apr 15, 2020",,2017,15413.7919982717
Arab World,,"Apr 16, 2020",,2017,15413.7919982717
Arab World,,"Apr 17, 2020",,2017,15413.7919982717
Arab World,,"Apr 18, 2020",,2017,15413.7919982717
Arab World,,"Apr 19, 2020",,2017,15413.7919982717
Arab World,,"Apr 20, 2020",,2017,15413.7919982717
Arab World,,"Apr 21, 2020",,2017,15413.7919982717
Arab World,,"Apr 22, 2020",,2017,15413.7919982717
Arab World,,"Apr 23, 2020",,2017,15413.7919982717
Arab World,,"Apr 24, 2020",,2017,15413.7919982717
Arab World,,"Apr 25, 2020",,2017,15413.7919982717
Arab World,,"Apr 26, 2020",,2017,15413.7919982717
Arab World,,"Apr 27, 2020",,2017,15413.7919982717
